turn,board_state,winner
B,"['OOOOBOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOOOBOOB', 'BOOOTWWOB', 'BOWOKWOOB', 'OBWWBOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOBOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOOOBOOB', 'BOOOTWWOB', 'BOWOKWOOB', 'OBWWBOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOBOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOOOBOOB', 'BOOOTWWOB', 'BOOWKWOOB', 'OBWWBOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOOOBOOB', 'BOOOTWWOB', 'BOBWKWOOB', 'OBWWBOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOB', 'BOOOTWWOB', 'BOBOKWOOB', 'OBWWBOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOB', 'BOOOTWWOB', 'BOBOKWOOB', 'OBWWBOOOO', 'OOOOBBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOWOOBOOB', 'BOOOTWWOB', 'BOBOKWOOB', 'OBWWBOOOO', 'OOOOBBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOWOOBOOB', 'OOBOTWWOB', 'BOBOKWOOB', 'OBWWBOOOO', 'OOOOBBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOB', 'OOBOTWWOB', 'BOBOKWOOB', 'OBWWBOOOO', 'OOOOBBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOB', 'OOBOTWWOB', 'BOBOKWOOB', 'OBOWBOOOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOB', 'OOBOTWWOB', 'BOBWKWOOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBBOO', 'OOBOTWWOB', 'BOBWKWOOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBBOO', 'OOBOTWOOB', 'BOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OOOWOBOOO', 'OOBOTOBOB', 'BOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOBOOOO', 'OWOOOBOOO', 'OOBOTOBOB', 'BOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOOBOOO', 'OWOOOBOOO', 'OOBOTOBOB', 'BOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'OOOOOOOOO', 'OBOOOBOOO', 'OOOWOBOOO', 'OOBOTOBOB', 'BOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'BOOOOOOOO', 'OBOOOBOOO', 'OOOWOBOOO', 'OOBOTOBOB', 'OOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'BOOOOOOOO', 'OBOWOBOOO', 'OOOOOBOOO', 'OOBOTOBOB', 'OOBWKWOOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
W,"['OOOOOOOBO', 'BOOOOOOOO', 'OBOWOBOOO', 'OOOOOBOOO', 'OOBOTOOOB', 'OOBWKWBOB', 'OBOOBOWOO', 'OOBOOBOOO', 'OOOBBOOOO']",BW
B,"['OOOOOOOBO', 'BOOOOOOOO', 'OBOWOBOOO', 'OOOOOBOOO', 'OOBOTOOOB', 'OOBWKWBOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOWOO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOBOOO', 'OOOOOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOWOO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOBOOO', 'OOOWOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOWOO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOOBO', 'OOOWOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOWOO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBOOOO', 'OOBOOBOOO', 'OOOBBOWOO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBBOOO', 'OOBOOOOOO', 'OOOBBOWOO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTOOOB', 'OOBWKWBOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBBOOOO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOBOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBBOOOO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOOBO', 'OOOWOBOOO', 'OOOOTBOOO', 'OOBWKOBOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBBOOOO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOOBO', 'OOOWOBOOO', 'OOOOTBOOO', 'OOBWKOBOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBOBOOO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOBOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBOBOOO']",BW
W,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOWOOOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOOOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBOBOOO']",BW
B,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOOOWOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOOOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBOBOOO']",BW
W,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOOOWOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOOOB', 'OBOOBBWOO', 'OOBOOOOOO', 'OOOBOOOBO']",BW
B,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOOOWOBO', 'OOOOOBOOO', 'OOOOTBOOO', 'OOBWKOWOB', 'OBOOBBOOO', 'OOBOOOOOO', 'OOOBOOOBO']",BW
W,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOOOWOBO', 'OOOOOBOOO', 'OOOOTOBOO', 'OOBWKOWOB', 'OBOOBBOOO', 'OOBOOOOOO', 'OOOBOOOBO']",BW
B,"['OOBOOOBBO', 'BOOOOOOOO', 'OBOOOWOBO', 'OOOOOBOOO', 'OOOOTOBOO', 'OOBWKOOOB', 'OBOOBBOOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOWBBO', 'OOOOOBOOO', 'OOOOTOBOO', 'OOBWKOOOB', 'OBOOBBOOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOBBO', 'OOOOOBOOO', 'OOOOTOBOO', 'OOBWKOOOB', 'OBOOBBOOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOBBO', 'OOOOOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBBOOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBO', 'OOOWOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBBOOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBO', 'OOOWOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBOO', 'OOBOOOWOO', 'OOOBOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBO', 'OOOWOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBOO', 'OOBOOOOOW', 'OOOBOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBO', 'OOOWOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBOO', 'OOBOOOOOW', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBO', 'OOOWOBOOB', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBOW', 'OOBOOOOOO', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBB', 'OOOWOBOOO', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBOW', 'OOBOOOOOO', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBB', 'OOOWOBOOO', 'OOOOTOBOO', 'OOBWKOOOO', 'OBOOBOBWO', 'OOBOOOOOO', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOOOOBBB', 'OOOWOBOOO', 'OOOOTOOOO', 'OOBWKOBOO', 'OBOOBOBWO', 'OOBOOOOOO', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOOOO', 'OBOWOOBBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKOBOO', 'OBOOBOBWO', 'OOBOOOOOO', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKOBOO', 'OBOOBOBWO', 'OOBOOOOOO', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKOBOO', 'OBOOBOBOW', 'OOBOOOOOO', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKOOBO', 'OBOOBOBOW', 'OOBOOOOOO', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKOOBO', 'OBOOBOBOO', 'OOBOOOOOW', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOBOO', 'OOBOOOOOW', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOOWOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOBOO', 'OOBOOOOOW', 'OOBOOOOBO']",BW
W,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOOWOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOBOW', 'OOBOOOOBO']",BW
B,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOOWOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOBOO', 'OOBOOOOBW']",BW
W,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOOWOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
B,"['OOBOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOOOOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
W,"['OOOOOOOBO', 'BOOOOOBOO', 'OBOWOOOBB', 'OOBOOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
B,"['OOOOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOBWOBOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
W,"['OOOOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOBOBOOOO', 'OOOOTOOOO', 'OOBWKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
B,"['OOOOOOOBO', 'BOOOOOBOO', 'OBOOOOOBB', 'OOBWBOOOO', 'OOOOTOOOO', 'OOBOKBOOO', 'OBOOBOOOO', 'OOBOOOOOB', 'OOBOOOOBW']",BW
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOOWOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOBOOOOOO', 'OOOOOWOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOBOOOOOO', 'OOOOOWOOO', 'BOOOOWOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOOO', 'BOOOOWOOB', 'BOWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOOO', 'BOOOOWOOB', 'BOWWKOWBB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOOOOWOOB', 'BOWWKOWOB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOOOOOWOB', 'BOWWKOWOB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOOOOOWOB', 'BOWWKOWOB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOWOOOOOB', 'BOWWKOWOB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOWOOOBOO', 'BOWWKOWOB', 'BOOOWWOOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOBOOOOOO', 'OBOOOWOBO', 'BOWOOOBOO', 'BOWWKOOOB', 'BOOOWWWOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBOOOO', 'OOBOOBOOO', 'OBOOOWOBO', 'BOWOOOBOO', 'BOWWKOOOB', 'BOOOWWWOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBOOOO', 'OOBOOBOOO', 'OBOWOOOBO', 'BOWOOOBOO', 'BOWWKOOOB', 'BOOOWWWOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOWOOOBO', 'BOWOOOBOO', 'BOWWKOOOB', 'BOOOWWWOB', 'OOOOWOOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBOOOO', 'OOBOOOOBO', 'OBOWOOOBO', 'BOWOOOBOO', 'BOWWKOOOB', 'BOOOWOWOB', 'OOOOWWOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOO', 'BOWWKOOOB', 'BOOOWOWOB', 'OOOOWWOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
B,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOOWOOBO', 'BOWOOOOOO', 'BOWWKOOOB', 'BOOOWOWOB', 'OOOOWWOOO', 'OOBOOOOOO', 'OOOBBBOOO']",
W,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOOWOOBO', 'BOWOOOOOO', 'BOWWKOOOB', 'BOOOWOWOO', 'OOOOWWOOO', 'OOBOOOOOB', 'OOOBBBOOO']",
B,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOOWOOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOOOB', 'OOOBBBOOO']",
W,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOOWOOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOBBOOOO', 'OOBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OBOOBOOOO', 'OOBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OBOOBOOOO', 'OOBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOO', 'BOWWKOWOB', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'BOWWKOWOO', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'BOWWKOWOO', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OBWWKOWOO', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OBWWKOWOO', 'BOOOWOOOO', 'OOOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'BOOOWOOOO', 'OBOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'BOOOWOOOO', 'OBOOWWOOO', 'OOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'BOBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'BOBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBOO', 'OOOBBOOBO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBOO', 'OOOBBOOBO']",
W,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBBO', 'OOOBBOOOO']",
B,"['OOOOBOOOO', 'OBBOOOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBBO', 'OOOBBOOOO']",
W,"['OOOOOOOOO', 'OBBOBOBBO', 'OBOWOOOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBBO', 'OOOBBOOOO']",
B,"['OOOOOOOOO', 'OBBOBOBBO', 'OBOOOWOBO', 'BOWOOOOOB', 'OOWWKOWOO', 'OOOOWOOOO', 'OBOOWWOOO', 'OBBOOOBBO', 'OOOBBOOOO']",
W,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWWKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOBOOOO', 'OOOBBBOOO']",
B,"['OOOBBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBWOKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWBOOOO', 'OOOBBBOOO']",
W,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBOBKWWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWBOOOO', 'OOOBBBOOO']",
B,"['OOOOBBOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBOBKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOWOOOB', 'BBOBKBOBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OOOOBOOOO', 'OOOOWOOOO', 'BOOOOOWOB', 'BBOBKBOBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
W,"['OOOOBOOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOWOB', 'BBOBKBOBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
B,"['OOOOBOOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOB', 'BBOBKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
W,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOB', 'BBOBKOWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
B,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOO', 'OOOOBOOOB', 'BBOBTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
W,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOB', 'OOOOBOOOO', 'BBOBTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOWOWOOO', 'OOOBBBOOO']",
B,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOB', 'OOOOBOOOO', 'BBOBTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOOWOOO', 'OOOBBBOOO']",
W,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOBO', 'OOOOBOOOO', 'BBOBTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOWOOWOOO', 'OOOBBBOOO']",
B,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOBO', 'OOOOBOOOO', 'BBWOTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOOWOOO', 'OOOBBBOOO']",
W,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOBO', 'OOOOBOOOO', 'BBOBTKWBB', 'BOOOWOOOB', 'OOOOWOOOO', 'OOOOOWOOO', 'OOOOBBOOO']",
B,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOBO', 'OOOOBOOOO', 'BBOBTKWBB', 'BOWOOOOOB', 'OOOOWOOOO', 'OOOOOWOOO', 'OOOOBBOOO']",
W,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOB', 'OOOOBOOOO', 'BBOBTKWBB', 'BOWOOOOOB', 'OOOOWOOOO', 'OOOOOWOOO', 'OOOOBBOOO']",
B,"['OOBOOOOOO', 'OOOOBOOOO', 'OOOOOOOOB', 'OOOOBOOOO', 'BBWOTKWBB', 'BOOOOOOOB', 'OOOOWOOOO', 'OOOOOWOOO', 'OOOOBBOOO']",
